ID_SERIE;NOMBRE;LINK;FECHA_CREACION;SERIES
98;EMT Squared;https://myanimelist.net/anime/producer/1264/EMT_Squared;2013-07-25;33
99;Lantis;https://myanimelist.net/anime/producer/104/Lantis;1999-11-26;492
99;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
99;Bit grooove promotion;https://myanimelist.net/anime/producer/2074/Bit_grooove_promotion;2012-05-02;55
99;Diomedéa;https://myanimelist.net/anime/producer/51/Diomed%C3%A9a;2007-11-28;57
100;Aniplex;https://myanimelist.net/anime/producer/17/Aniplex;1995-09-01;594
100;Good Smile Company;https://myanimelist.net/anime/producer/1261/Good_Smile_Company;2001-05-01;101
100;Seven Arcs;https://myanimelist.net/anime/producer/35/Seven_Arcs;2019-10-07;34
101;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
101;Asmik Ace;https://myanimelist.net/anime/producer/517/Asmik_Ace;1985-03-01;85
101;King Records;https://myanimelist.net/anime/producer/1344/King_Records;1951-11-01;108
101;Futabasha;https://myanimelist.net/anime/producer/1377/Futabasha;1948-05-01;21
101;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
101;Studio Blanc.;https://myanimelist.net/anime/producer/478/Studio_Blanc;2008-09-03;9
102;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
102;Earth Star Entertainment;https://myanimelist.net/anime/producer/925/Earth_Star_Entertainment;1939-06-01;37
102;Avex Pictures;https://myanimelist.net/anime/producer/1284/Avex_Pictures;2014-04-01;118
102;TV Aichi;https://myanimelist.net/anime/producer/1355/TV_Aichi;1982-12-01;16
102;ABC Animation;https://myanimelist.net/anime/producer/1500/ABC_Animation;2016-04-05;79
102;MAGNET;https://myanimelist.net/anime/producer/1996/MAGNET;null;30
102;Project No.9;https://myanimelist.net/anime/producer/439/Project_No9;2009-02-09;43
103;Media Factory;https://myanimelist.net/anime/producer/108/Media_Factory;2013-10-01;158
103;Madhouse;https://myanimelist.net/anime/producer/11/Madhouse;1972-10-01;385
104;8bit;https://myanimelist.net/anime/producer/441/8bit;2008-09-01;61
105;MediaNet;https://myanimelist.net/anime/producer/135/MediaNet;1978-04-01;47
105;Pony Canyon;https://myanimelist.net/anime/producer/144/Pony_Canyon;1966-10-01;411
105;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
105;Hakuhodo;https://myanimelist.net/anime/producer/1563/Hakuhodo;1925-02-11;15
105;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
105;Saber Links;https://myanimelist.net/anime/producer/2671/Saber_Links;2017-07-01;4
105;Zero-G;https://myanimelist.net/anime/producer/1379/Zero-G;2011-06-01;33
106;NHK;https://myanimelist.net/anime/producer/111/NHK;1950-06-01;1044
106;NHK Enterprises;https://myanimelist.net/anime/producer/1797/NHK_Enterprises;2005-04-01;43
106;Bandai Namco Pictures;https://myanimelist.net/anime/producer/1258/Bandai_Namco_Pictures;2015-04-01;65
107;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
107;Kansai Telecasting;https://myanimelist.net/anime/producer/1412/Kansai_Telecasting;1958-02-01;40
107;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
107;Bit grooove promotion;https://myanimelist.net/anime/producer/2074/Bit_grooove_promotion;2012-05-02;55
107;CTW;https://myanimelist.net/anime/producer/2236/CTW;2013-08-14;10
107;TVA advance;https://myanimelist.net/anime/producer/2672/TVA_advance_;2021-04-01;1
107;Diomedéa;https://myanimelist.net/anime/producer/51/Diomed%C3%A9a;2007-11-28;57
108;TV Tokyo;https://myanimelist.net/anime/producer/16/TV_Tokyo;1964-04-12;589
108;bilibili;https://myanimelist.net/anime/producer/1414/bilibili;2009-06-01;220
108;Cygames;https://myanimelist.net/anime/producer/1587/Cygames;2011-05-01;38
108;Bit grooove promotion;https://myanimelist.net/anime/producer/2074/Bit_grooove_promotion;2012-05-02;55
108;Bushiroad Move;https://myanimelist.net/anime/producer/2228/Bushiroad_Move;2016-09-29;13
108;Music Brains;https://myanimelist.net/anime/producer/2384/Music_Brains;null;1
108;OLM Team Yoshioka;https://myanimelist.net/anime/producer/2326/OLM_Team_Yoshioka;null;3
109;flying DOG;https://myanimelist.net/anime/producer/464/flying_DOG;1997-02-03;162
109;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
109;Gonzo;https://myanimelist.net/anime/producer/3/Gonzo;2000-02-29;143
110;Frontier Works;https://myanimelist.net/anime/producer/61/Frontier_Works;2002-08-01;162
110;TOHO animation;https://myanimelist.net/anime/producer/1143/TOHO_animation;1932-01-01;143
110;Hakuhodo DY Music & Pictures;https://myanimelist.net/anime/producer/1333/Hakuhodo_DY_Music___Pictures;2003-10-01;117
110;BS11;https://myanimelist.net/anime/producer/1416/BS11;1999-08-23;156
110;Egg Firm;https://myanimelist.net/anime/producer/1444/Egg_Firm;2015-03-10;41
110;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
110;GREE Entertainment;https://myanimelist.net/anime/producer/2289/GREE_Entertainment;2021-07-01;14
110;Studio Bind;https://myanimelist.net/anime/producer/1993/Studio_Bind;2018-11-01;8
111;Lantis;https://myanimelist.net/anime/producer/104/Lantis;1999-11-26;492
111;DAX Production;https://myanimelist.net/anime/producer/315/DAX_Production;2003-08-01;223
111;Kansai Telecasting;https://myanimelist.net/anime/producer/1412/Kansai_Telecasting;1958-02-01;40
111;BS NTV;https://myanimelist.net/anime/producer/1680/BS_NTV;1998-12-02;43
111;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
111;MAGNET;https://myanimelist.net/anime/producer/1996/MAGNET;null;30
111;Bandai Namco Music Live;https://myanimelist.net/anime/producer/2425/Bandai_Namco_Music_Live;null;37
111;Studio Palette;https://myanimelist.net/anime/producer/2201/Studio_Palette;2018-02-01;6
112;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
112;Nippon Columbia;https://myanimelist.net/anime/producer/323/Nippon_Columbia;null;150
112;Tokyo MX;https://myanimelist.net/anime/producer/1211/Tokyo_MX;1993-04-30;191
112;Good Smile Company;https://myanimelist.net/anime/producer/1261/Good_Smile_Company;2001-05-01;101
112;Kadokawa Media House;https://myanimelist.net/anime/producer/1551/Kadokawa_Media_House;1983-06-08;97
112;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
112;Crest;https://myanimelist.net/anime/producer/2381/Crest;null;4
112;Shufu to Seikatsusha;https://myanimelist.net/anime/producer/2730/Shufu_to_Seikatsusha;1948-04-01;4
112;EMT Squared;https://myanimelist.net/anime/producer/1264/EMT_Squared;2013-07-25;33
113;Warner Bros. Japan;https://myanimelist.net/anime/producer/415/Warner_Bros_Japan;1992-05-29;128
113;Maho Film;https://myanimelist.net/anime/producer/1978/Maho_Film;2018-05-29;15
114;Yomiko Advertising;https://myanimelist.net/anime/producer/127/Yomiko_Advertising;1946-07-11;82
114;Fuji TV;https://myanimelist.net/anime/producer/169/Fuji_TV;1959-03-01;389
114;Toei Animation;https://myanimelist.net/anime/producer/18/Toei_Animation;1948-01-23;895
115;TV Tokyo;https://myanimelist.net/anime/producer/16/TV_Tokyo;1964-04-12;589
115;Bandai Visual;https://myanimelist.net/anime/producer/23/Bandai_Visual;1983-08-23;435
115;Sunrise;https://myanimelist.net/anime/producer/14/Sunrise;1976-11-01;574
116;WOWOW;https://myanimelist.net/anime/producer/33/WOWOW;1984-12-25;68
116;Mainichi Broadcasting System;https://myanimelist.net/anime/producer/143/Mainichi_Broadcasting_System;2016-07-28;281
116;Tokyo MX;https://myanimelist.net/anime/producer/1211/Tokyo_MX;1993-04-30;191
116;bilibili;https://myanimelist.net/anime/producer/1414/bilibili;2009-06-01;220
116;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
116;Bit grooove promotion;https://myanimelist.net/anime/producer/2074/Bit_grooove_promotion;2012-05-02;55
116;NetEase;https://myanimelist.net/anime/producer/2146/NetEase;1997-01-01;29
116;ADK Marketing Solutions;https://myanimelist.net/anime/producer/2232/ADK_Marketing_Solutions;2019-01-01;13
116;Maho Film;https://myanimelist.net/anime/producer/1978/Maho_Film;2018-05-29;15
117;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
117;Kadokawa Media House;https://myanimelist.net/anime/producer/1551/Kadokawa_Media_House;1983-06-08;97
117;Sun TV;https://myanimelist.net/anime/producer/1604/Sun_TV;1969-05-01;10
117;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
117;Bandai Namco Arts;https://myanimelist.net/anime/producer/1840/Bandai_Namco_Arts;1983-08-23;85
117;Kanade Creative;https://myanimelist.net/anime/producer/2072/Kanade_Creative;2016-09-16;3
117;Maho Film;https://myanimelist.net/anime/producer/1978/Maho_Film;2018-05-29;15
118;Warner Bros. Japan;https://myanimelist.net/anime/producer/415/Warner_Bros_Japan;1992-05-29;128
118;Hakuhodo DY Music & Pictures;https://myanimelist.net/anime/producer/1333/Hakuhodo_DY_Music___Pictures;2003-10-01;117
118;Egg Firm;https://myanimelist.net/anime/producer/1444/Egg_Firm;2015-03-10;41
118;SB Creative;https://myanimelist.net/anime/producer/2117/SB_Creative;1999-03-24;17
118;Creek;https://myanimelist.net/anime/producer/2430/Creek;null;2
118;J.C.Staff;https://myanimelist.net/anime/producer/7/JCStaff;1986-01-18;421
119;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
119;BS NTV;https://myanimelist.net/anime/producer/1680/BS_NTV;1998-12-02;43
119;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
119;GREE Entertainment;https://myanimelist.net/anime/producer/2289/GREE_Entertainment;2021-07-01;14
119;C2C;https://myanimelist.net/anime/producer/605/C2C;2006-04-03;24
120;NHK;https://myanimelist.net/anime/producer/111/NHK;1950-06-01;1044
120;Sogo Vision;https://myanimelist.net/anime/producer/161/Sogo_Vision;null;13
120;Pierrot;https://myanimelist.net/anime/producer/1/Pierrot;1979-05-01;306
121;AIC;https://myanimelist.net/anime/producer/48/AIC;1982-07-15;258
121;Lantis;https://myanimelist.net/anime/producer/104/Lantis;1999-11-26;492
121;Kadokawa Shoten;https://myanimelist.net/anime/producer/113/Kadokawa_Shoten;1954-04-02;214
121;Fuji TV;https://myanimelist.net/anime/producer/169/Fuji_TV;1959-03-01;389
121;Rakuonsha;https://myanimelist.net/anime/producer/211/Rakuonsha;null;76
121;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
121;Happinet Pictures;https://myanimelist.net/anime/producer/787/Happinet_Pictures;1969-06-07;47
121;Studio Jack;https://myanimelist.net/anime/producer/829/Studio_Jack;1970-04-01;86
121;AIC Spirits;https://myanimelist.net/anime/producer/83/AIC_Spirits;null;19
122;WOWOW;https://myanimelist.net/anime/producer/33/WOWOW;1984-12-25;68
122;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
122;flying DOG;https://myanimelist.net/anime/producer/464/flying_DOG;1997-02-03;162
122;BS Fuji;https://myanimelist.net/anime/producer/843/BS_Fuji;1998-12-15;88
122;Yomiuri TV Enterprise;https://myanimelist.net/anime/producer/1492/Yomiuri_TV_Enterprise;1970-05-01;59
122;TO Books;https://myanimelist.net/anime/producer/1988/TO_Books;2003-04-01;9
122;JTB Next Creation;https://myanimelist.net/anime/producer/1989/JTB_Next_Creation;2018-04-01;5
122;MediaNet Pictures;https://myanimelist.net/anime/producer/2222/MediaNet_Pictures;null;7
122;Happinet Phantom Studios;https://myanimelist.net/anime/producer/2431/Happinet_Phantom_Studios;2021-01-20;15
122;Ajia-do;https://myanimelist.net/anime/producer/30/Ajia-do;1978-10-04;67
123;Kadokawa Shoten;https://myanimelist.net/anime/producer/113/Kadokawa_Shoten;1954-04-02;214
123;Pony Canyon;https://myanimelist.net/anime/producer/144/Pony_Canyon;1966-10-01;411
123;DAX Production;https://myanimelist.net/anime/producer/315/DAX_Production;2003-08-01;223
123;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
123;ASCII Media Works;https://myanimelist.net/anime/producer/681/ASCII_Media_Works;2013-10-01;76
123;Diomedéa;https://myanimelist.net/anime/producer/51/Diomed%C3%A9a;2007-11-28;57
124;Frontier Works;https://myanimelist.net/anime/producer/61/Frontier_Works;2002-08-01;162
124;Broccoli;https://myanimelist.net/anime/producer/116/Broccoli;1994-03-25;33
124;Movic;https://myanimelist.net/anime/producer/166/Movic;1983-10-01;439
124;Showgate;https://myanimelist.net/anime/producer/777/Showgate;2003-06-01;123
124;Brain's Base;https://myanimelist.net/anime/producer/112/Brains_Base;1996-07-01;108
125;Victor Entertainment;https://myanimelist.net/anime/producer/123/Victor_Entertainment;1972-04-25;104
125;Pioneer LDC;https://myanimelist.net/anime/producer/204/Pioneer_LDC;1989-01-01;68
125;Rakuonsha;https://myanimelist.net/anime/producer/211/Rakuonsha;null;76
125;AIC;https://myanimelist.net/anime/producer/48/AIC;1982-07-15;258
126;Nippon Columbia;https://myanimelist.net/anime/producer/323/Nippon_Columbia;null;150
126;Studio Mausu;https://myanimelist.net/anime/producer/719/Studio_Mausu;2005-03-03;92
126;Docomo Anime Store;https://myanimelist.net/anime/producer/1334/Docomo_Anime_Store;2012-05-01;76
126;BS11;https://myanimelist.net/anime/producer/1416/BS11;1999-08-23;156
126;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
126;Yomiuri TV Enterprise;https://myanimelist.net/anime/producer/1492/Yomiuri_TV_Enterprise;1970-05-01;59
126;Happinet Phantom Studios;https://myanimelist.net/anime/producer/2431/Happinet_Phantom_Studios;2021-01-20;15
126;Tohjak;https://myanimelist.net/anime/producer/2476/Tohjak;2013-08-24;2
126;Hifumi Shobo;https://myanimelist.net/anime/producer/2477/Hifumi_Shobo;1951-12-03;2
126;Magic Bus;https://myanimelist.net/anime/producer/207/Magic_Bus;1972-04-01;97
126;EMT Squared;https://myanimelist.net/anime/producer/1264/EMT_Squared;2013-07-25;33
127;Frontier Works;https://myanimelist.net/anime/producer/61/Frontier_Works;2002-08-01;162
127;TOHO;https://myanimelist.net/anime/producer/245/TOHO;1932-08-01;163
127;TOHO animation;https://myanimelist.net/anime/producer/1143/TOHO_animation;1932-01-01;143
127;Hakuhodo DY Music & Pictures;https://myanimelist.net/anime/producer/1333/Hakuhodo_DY_Music___Pictures;2003-10-01;117
127;BS11;https://myanimelist.net/anime/producer/1416/BS11;1999-08-23;156
127;Egg Firm;https://myanimelist.net/anime/producer/1444/Egg_Firm;2015-03-10;41
127;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
127;GREE Entertainment;https://myanimelist.net/anime/producer/2289/GREE_Entertainment;2021-07-01;14
127;Studio Bind;https://myanimelist.net/anime/producer/1993/Studio_Bind;2018-11-01;8
128;Studio Mausu;https://myanimelist.net/anime/producer/719/Studio_Mausu;2005-03-03;92
128;BS11;https://myanimelist.net/anime/producer/1416/BS11;1999-08-23;156
128;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
128;Yomiuri TV Enterprise;https://myanimelist.net/anime/producer/1492/Yomiuri_TV_Enterprise;1970-05-01;59
128;NichiNare;https://myanimelist.net/anime/producer/1589/NichiNare;1990-02-02;21
128;Live Viewing Japan;https://myanimelist.net/anime/producer/1823/Live_Viewing_Japan;2011-06-02;8
128;Bandai Namco Arts;https://myanimelist.net/anime/producer/1840/Bandai_Namco_Arts;1983-08-23;85
128;Video Market;https://myanimelist.net/anime/producer/2109/Video_Market;2005-06-01;3
128;MediaNet Pictures;https://myanimelist.net/anime/producer/2222/MediaNet_Pictures;null;7
128;Tohjak;https://myanimelist.net/anime/producer/2476/Tohjak;2013-08-24;2
128;Hifumi Shobo;https://myanimelist.net/anime/producer/2477/Hifumi_Shobo;1951-12-03;2
128;EMT Squared;https://myanimelist.net/anime/producer/1264/EMT_Squared;2013-07-25;33
129;Kodansha;https://myanimelist.net/anime/producer/159/Kodansha;1909-11-01;316
130;Futabasha;https://myanimelist.net/anime/producer/1377/Futabasha;1948-05-01;21
130;BS11;https://myanimelist.net/anime/producer/1416/BS11;1999-08-23;156
130;ABC Animation;https://myanimelist.net/anime/producer/1500/ABC_Animation;2016-04-05;79
130;Jinnan Studio;https://myanimelist.net/anime/producer/1517/Jinnan_Studio;1993-08-11;22
130;Bushiroad Move;https://myanimelist.net/anime/producer/2228/Bushiroad_Move;2016-09-29;13
130;Crest;https://myanimelist.net/anime/producer/2381/Crest;null;4
130;Studio Elle;https://myanimelist.net/anime/producer/1521/Studio_Elle;1961-01-01;6
131;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
131;Nut;https://myanimelist.net/anime/producer/1567/Nut;2017-01-01;11
132;Kodansha;https://myanimelist.net/anime/producer/159/Kodansha;1909-11-01;316
132;DAX Production;https://myanimelist.net/anime/producer/315/DAX_Production;2003-08-01;223
132;Avex Pictures;https://myanimelist.net/anime/producer/1284/Avex_Pictures;2014-04-01;118
132;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
132;ABC Animation;https://myanimelist.net/anime/producer/1500/ABC_Animation;2016-04-05;79
132;MAGNET;https://myanimelist.net/anime/producer/1996/MAGNET;null;30
132;ADK Marketing Solutions;https://myanimelist.net/anime/producer/2232/ADK_Marketing_Solutions;2019-01-01;13
132;Staple Entertainment;https://myanimelist.net/anime/producer/2405/Staple_Entertainment;2020-02-01;4
133;Sotsu;https://myanimelist.net/anime/producer/64/Sotsu;1965-10-01;330
133;Gonzo;https://myanimelist.net/anime/producer/3/Gonzo;2000-02-29;143
134;Frontier Works;https://myanimelist.net/anime/producer/61/Frontier_Works;2002-08-01;162
134;Lantis;https://myanimelist.net/anime/producer/104/Lantis;1999-11-26;492
134;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
134;Glovision;https://myanimelist.net/anime/producer/1255/Glovision;1963-01-01;59
134;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
134;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
134;arma bianca;https://myanimelist.net/anime/producer/1986/arma_bianca;2015-07-01;7
134;Bandai Namco Music Live;https://myanimelist.net/anime/producer/2425/Bandai_Namco_Music_Live;null;37
134;Happinet Phantom Studios;https://myanimelist.net/anime/producer/2431/Happinet_Phantom_Studios;2021-01-20;15
134;D&C WEBTOON Biz;https://myanimelist.net/anime/producer/2740/D_C_WEBTOON_Biz;2002-06-01;2
134;Typhoon Graphics;https://myanimelist.net/anime/producer/1340/Typhoon_Graphics;2014-05-01;12
135;Sotsu;https://myanimelist.net/anime/producer/64/Sotsu;1965-10-01;330
135;MediaNet;https://myanimelist.net/anime/producer/135/MediaNet;1978-04-01;47
135;Pony Canyon;https://myanimelist.net/anime/producer/144/Pony_Canyon;1966-10-01;411
135;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
135;Asmik Ace;https://myanimelist.net/anime/producer/517/Asmik_Ace;1985-03-01;85
135;Hobby Japan;https://myanimelist.net/anime/producer/547/Hobby_Japan;1969-09-27;31
135;81 Produce;https://myanimelist.net/anime/producer/1185/81_Produce;1981-02-03;28
135;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
135;CTW;https://myanimelist.net/anime/producer/2236/CTW;2013-08-14;10
135;J.C.Staff;https://myanimelist.net/anime/producer/7/JCStaff;1986-01-18;421
136;TV Tokyo;https://myanimelist.net/anime/producer/16/TV_Tokyo;1964-04-12;589
136;Shogakukan-Shueisha Productions;https://myanimelist.net/anime/producer/62/Shogakukan-Shueisha_Productions;1967-06-26;187
136;Yomiko Advertising;https://myanimelist.net/anime/producer/127/Yomiko_Advertising;1946-07-11;82
136;Apollon;https://myanimelist.net/anime/producer/747/Apollon;null;2
136;Pierrot;https://myanimelist.net/anime/producer/1/Pierrot;1979-05-01;306
137;Sony Pictures Entertainment;https://myanimelist.net/anime/producer/15/Sony_Pictures_Entertainment;1984-02-10;45
137;Square Enix;https://myanimelist.net/anime/producer/58/Square_Enix;2008-10-01;148
137;Frontier Works;https://myanimelist.net/anime/producer/61/Frontier_Works;2002-08-01;162
137;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
137;Hakuhodo DY Music & Pictures;https://myanimelist.net/anime/producer/1333/Hakuhodo_DY_Music___Pictures;2003-10-01;117
137;Amusement Media Academy;https://myanimelist.net/anime/producer/1401/Amusement_Media_Academy;1993-12-06;8
137;BS11;https://myanimelist.net/anime/producer/1416/BS11;1999-08-23;156
137;Good Smile Film;https://myanimelist.net/anime/producer/1899/Good_Smile_Film;2017-11-22;17
137;Hayakawa Shobou;https://myanimelist.net/anime/producer/2181/Hayakawa_Shobou;1945-08-01;1
137;LIDENFILMS;https://myanimelist.net/anime/producer/839/LIDENFILMS;2012-02-22;104
137;Felix Film;https://myanimelist.net/anime/producer/1440/Felix_Film;2014-05-14;10
138;DAX Production;https://myanimelist.net/anime/producer/315/DAX_Production;2003-08-01;223
138;MAGES.;https://myanimelist.net/anime/producer/963/MAGES;2011-01-01;58
138;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
138;Micro Magazine Publishing;https://myanimelist.net/anime/producer/1896/Micro_Magazine_Publishing;1984-07-04;10
138;MAGNET;https://myanimelist.net/anime/producer/1996/MAGNET;null;30
138;Micro House;https://myanimelist.net/anime/producer/2440/Micro_House;null;4
138;Studio A-CAT;https://myanimelist.net/anime/producer/1209/Studio_A-CAT;1996-09-01;17
139;Kadokawa;https://myanimelist.net/anime/producer/1696/Kadokawa;2014-10-01;374
140;Sotsu;https://myanimelist.net/anime/producer/64/Sotsu;1965-10-01;330
140;Genco;https://myanimelist.net/anime/producer/79/Genco;1997-03-01;195
140;Brain's Base;https://myanimelist.net/anime/producer/112/Brains_Base;1996-07-01;108
141;NHK;https://myanimelist.net/anime/producer/111/NHK;1950-06-01;1044
141;Studio Deen;https://myanimelist.net/anime/producer/37/Studio_Deen;1975-03-14;319
142;VAP;https://myanimelist.net/anime/producer/29/VAP;1981-01-24;165
142;Slow Curve;https://myanimelist.net/anime/producer/735/Slow_Curve;null;12
142;Nippon Television Network;https://myanimelist.net/anime/producer/1003/Nippon_Television_Network;1952-10-28;170
142;Nippon Television Music;https://myanimelist.net/anime/producer/1418/Nippon_Television_Music;1969-10-01;11
142;Yomiuri TV Enterprise;https://myanimelist.net/anime/producer/1492/Yomiuri_TV_Enterprise;1970-05-01;59
142;BS NTV;https://myanimelist.net/anime/producer/1680/BS_NTV;1998-12-02;43
142;NetEase;https://myanimelist.net/anime/producer/2146/NetEase;1997-01-01;29
142;NTV Wands;https://myanimelist.net/anime/producer/2789/NTV_Wands;2006-09-29;2
142;Studio Gokumi;https://myanimelist.net/anime/producer/418/Studio_Gokumi;2010-05-01;52
142;AXsiZ;https://myanimelist.net/anime/producer/1299/AXsiZ;2011-07-07;12
143;Aniplex;https://myanimelist.net/anime/producer/17/Aniplex;1995-09-01;594
143;Good Smile Company;https://myanimelist.net/anime/producer/1261/Good_Smile_Company;2001-05-01;101
143;Seven Arcs;https://myanimelist.net/anime/producer/35/Seven_Arcs;2019-10-07;34
144;Lantis;https://myanimelist.net/anime/producer/104/Lantis;1999-11-26;492
144;Toei Video;https://myanimelist.net/anime/producer/141/Toei_Video;1972-11-07;61
144;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
144;Nikkatsu;https://myanimelist.net/anime/producer/513/Nikkatsu;1912-09-10;26
144;Asmik Ace;https://myanimelist.net/anime/producer/517/Asmik_Ace;1985-03-01;85
144;Hobby Japan;https://myanimelist.net/anime/producer/547/Hobby_Japan;1969-09-27;31
144;BS Fuji;https://myanimelist.net/anime/producer/843/BS_Fuji;1998-12-15;88
144;Tokyo MX;https://myanimelist.net/anime/producer/1211/Tokyo_MX;1993-04-30;191
144;Amusement Media Academy;https://myanimelist.net/anime/producer/1401/Amusement_Media_Academy;1993-12-06;8
144;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
144;Hakuhodo;https://myanimelist.net/anime/producer/1563/Hakuhodo;1925-02-11;15
144;Exa International;https://myanimelist.net/anime/producer/1598/Exa_International;1985-01-09;13
144;Bandai Namco Music Live;https://myanimelist.net/anime/producer/2425/Bandai_Namco_Music_Live;null;37
144;Maho Film;https://myanimelist.net/anime/producer/1978/Maho_Film;2018-05-29;15
145;Nippon Columbia;https://myanimelist.net/anime/producer/323/Nippon_Columbia;null;150
145;Geek Toys;https://myanimelist.net/anime/producer/1857/Geek_Toys;2017-10-01;20
146;J.C.Staff;https://myanimelist.net/anime/producer/7/JCStaff;1986-01-18;421
147;Studio Bind;https://myanimelist.net/anime/producer/1993/Studio_Bind;2018-11-01;8
148;J.C.Staff;https://myanimelist.net/anime/producer/7/JCStaff;1986-01-18;421
149;Kodansha;https://myanimelist.net/anime/producer/159/Kodansha;1909-11-01;316
149;Tokyo MX;https://myanimelist.net/anime/producer/1211/Tokyo_MX;1993-04-30;191
149;Amusement Media Academy;https://myanimelist.net/anime/producer/1401/Amusement_Media_Academy;1993-12-06;8
149;Crunchyroll;https://myanimelist.net/anime/producer/1468/Crunchyroll;2006-09-01;220
149;Production Ace;https://myanimelist.net/anime/producer/1651/Production_Ace;1993-07-02;6
149;BS NTV;https://myanimelist.net/anime/producer/1680/BS_NTV;1998-12-02;43
149;Maho Film;https://myanimelist.net/anime/producer/1978/Maho_Film;2018-05-29;15
150;TV Tokyo;https://myanimelist.net/anime/producer/16/TV_Tokyo;1964-04-12;589
150;Nippon Animation;https://myanimelist.net/anime/producer/22/Nippon_Animation;1975-06-03;227
150;TV Osaka;https://myanimelist.net/anime/producer/100/TV_Osaka;1981-01-23;22
150;AT-X;https://myanimelist.net/anime/producer/238/AT-X;2000-06-26;412
150;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
150;flying DOG;https://myanimelist.net/anime/producer/464/flying_DOG;1997-02-03;162
150;DMM pictures;https://myanimelist.net/anime/producer/1671/DMM_pictures;1999-11-17;49
150;Shufunotomo;https://myanimelist.net/anime/producer/1708/Shufunotomo;1916-09-18;5
150;Polygon Magic;https://myanimelist.net/anime/producer/1938/Polygon_Magic;1996-04-03;2
150;MAGNET;https://myanimelist.net/anime/producer/1996/MAGNET;null;30
150;OLM;https://myanimelist.net/anime/producer/28/OLM;1994-06-01;297
151;WOWOW;https://myanimelist.net/anime/producer/33/WOWOW;1984-12-25;68
151;AIC;https://myanimelist.net/anime/producer/48/AIC;1982-07-15;258
151;Lantis;https://myanimelist.net/anime/producer/104/Lantis;1999-11-26;492
151;Kadokawa Shoten;https://myanimelist.net/anime/producer/113/Kadokawa_Shoten;1954-04-02;214
151;Rakuonsha;https://myanimelist.net/anime/producer/211/Rakuonsha;null;76
151;KlockWorx;https://myanimelist.net/anime/producer/460/KlockWorx;1997-01-24;309
151;Happinet Pictures;https://myanimelist.net/anime/producer/787/Happinet_Pictures;1969-06-07;47
151;Studio Jack;https://myanimelist.net/anime/producer/829/Studio_Jack;1970-04-01;86
151;AIC Spirits;https://myanimelist.net/anime/producer/83/AIC_Spirits;null;19
152;TV Tokyo;https://myanimelist.net/anime/producer/16/TV_Tokyo;1964-04-12;589
152;HoriPro;https://myanimelist.net/anime/producer/134/HoriPro;1963-01-16;13
